index,country,person_name,unique_id,individual_id,company_id,gender,company_name,dual_listed,ticker,role_name,role_start_date,role_end_date,tenure_days,tenure_year,end_year,end_month,end_quarter,end_half,sector_bx,industry,appointment,revenue,market_cap,half_year,count
FTSE 250,UK,Paul McDade,45714631483,457146,31483,Male,TULLOW OIL PLC,No,TLW,CEO,26/04/2017,09/12/2019,957,2.621917808,2019,12,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,1273200000,734988958,2019 H2,1
FTSE 250,UK,Luke Allen,2.63944E+11,2639444,19536,Male,MAN GROUP PLC (E D & F Man Group prior to 09/2000),No,EMG,MD/Chief Executive,01/04/2015,01/12/2019,1705,4.671232877,2019,12,4,H2,Speciality & Other Finance,Financial Services,Internal,1481000000,3146244273,2019 H2,1
FTSE 250,UK,Kevin Michael Bradshaw,60690722514,606907,22514,Male,REDDE NORTHGATE PLC (Northgate PLC prior to 02/2020),No,"NTG, REDD",CEO,11/01/2017,29/11/2019,1052,2.882191781,2019,11,4,H2,Transport,Industrial & Natural Resources,External,1563748056,949118158,2019 H2,1
FTSE 250,UK,Simon Christopher Cook,7.73066E+12,773066,2472413,Male,MOLTEN VENTURES PLC (Draper Esprit PLC prior to 11/2021),No,GROW,CEO,15/06/2016,04/11/2019,1237,3.389041096,2019,11,4,H2,Private Equity,Financial Services,External,461835024,626029302,2019 H2,1
FTSE 250,UK,Stephen (Steve) Martin Clarke,4.99189E+11,499188,863284,Male,WH SMITH PLC,No,SMWH,Group Chief Executive,01/07/2013,31/10/2019,2313,6.336986301,2019,10,4,H2,General Retailers,Consumer,Internal,1218666420,1838359482,2019 H2,1
FTSE 250,UK,Kostyantin Valentynovych Zhevago,5.50633E+11,550632,940222,Male,FERREXPO PLC,No,FXPO,CEO,01/11/2008,25/10/2019,4010,10.98630137,2019,10,4,H2,Steel & Other Metals,Industrial & Natural Resources,External,2518230000,683627607,2019 H2,1
FTSE 250,UK,Karim Bitar,49993513112,499935,13112,Male,GENUS PLC,No,GNS,CEO,30/09/2011,13/09/2019,2905,7.95890411,2019,9,3,H2,Pharmaceuticals and Biotechnology,Healthcare,External,721983846,2240814108,2019 H2,1
FTSE 250,UK,John Peter Carter,1430031234,14300,31234,Male,TRAVIS PERKINS PLC,No,TPK,CEO,01/01/2014,05/08/2019,2042,5.594520548,2019,8,3,H2,Construction & Building Materials,Industrial & Natural Resources,Internal,6204612558,1965447373,2019 H2,1
FTSE 250,UK,Kathryn (Kate) Elizabeth Swann,1.30172E+11,13017,2123941,Female,SSP GROUP PLC,No,SSPG,CEO,10/07/2014,31/05/2019,1786,4.893150685,2019,5,2,H1,Leisure & Hotels,Consumer,External,1124268024,1848321414,2019 H1,1
FTSE 250,UK,Jameson (Jamie) Paul Hopkins,37079033684,370790,33684,Male,WORKSPACE GROUP PLC (London Industrial PLC prior to 07/1997),No,WKP,CEO,01/04/2012,31/05/2019,2616,7.167123288,2019,5,2,H1,Real Estate,Financial Services,Internal,174766158,888134455,2019 H1,1
FTSE 250,UK,John David Burns,49959040,4995,9040,Male,DERWENT LONDON PLC (Derwent Valley Hldgs prior to 01/2007),No,"DLN, DWV",CEO,01/02/2007,17/05/2019,4488,12.29589041,2019,5,2,H1,Real Estate,Financial Services,Internal,324928148,2773811943,2019 H1,1
FTSE 250,UK,Philip Luard Howell,1.00007E+11,1000074,25786,Male,RATHBONES GROUP PLC (Rathbone Brothers PLC prior to 12/2021),No,RAT,CEO,01/03/2014,09/05/2019,1895,5.191780822,2019,5,2,H1,Speciality & Other Finance,Financial Services,Internal,589695889,1467237005,2019 H1,1
FTSE 250,UK,Mark Wayne Selway,343215645,3432,15645,Male,IMI PLC,No,IMI,Chief Executive,01/01/2014,09/05/2019,1954,5.353424658,2019,5,2,H1,Engineering & Machinery,Industrial & Natural Resources,External,2524212840,3827046494,2019 H1,1
FTSE 250,UK,Paul Robert Geddes,8.77733E+12,877733,1895154,Male,DIRECT LINE INSURANCE GROUP PLC,No,DLG,CEO,11/10/2012,09/05/2019,2401,6.578082192,2019,5,2,H1,Insurance,Financial Services,External,4393293698,2903304829,2019 H1,1
FTSE 250,UK,Eric George Hutchinson,162128855,1621,28855,Male,SPIRENT COMMUNICATIONS PLC,No,SPT,CEO,03/09/2013,01/05/2019,2066,5.660273973,2019,5,2,H1,Information Technology Hardware,Technology,Internal,576000000,1821880172,2019 H1,1
FTSE 250,UK,Rodney Malcolm Cook,1.24936E+13,1249364,2008487,Male,JUST GROUP PLC (JRP Group PLC prior to 05/2017),No,"JRG, JRP, JUST",Group CEO,12/11/2013,30/04/2019,1995,5.465753425,2019,4,2,H1,Speciality & Other Finance,Financial Services,External,3433389394,708729893,2019 H1,1
FTSE 250,UK,John Frederick Tutte,2659725916,26597,25916,Male,REDROW PLC (Redrow Group Plc prior to 10/2000),No,RDW,Group Chief Executive,30/06/2014,01/04/2019,1736,4.756164384,2019,4,2,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,2588629600,1710624357,2019 H1,1
FTSE 250,UK,Patrick Joseph Bergin,1.19621E+13,1196211,1932134,Male,CREST NICHOLSON HOLDINGS PLC,No,CRST,CEO,22/03/2018,26/03/2019,369,1.010958904,2019,3,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,1077288030,573534836,2019 H1,1
FTSE 250,UK,Martin James Gilbert,529351578,5293,51578,Male,ABRDN PLC (Standard Life Aberdeen PLC prior to 07/2021),No,"ABDN, SLA",Co-CEO,14/08/2017,13/03/2019,576,1.578082192,2019,3,1,H1,Speciality & Other Finance,Financial Services,Internal,2087277820,4308524724,2019 H1,1
FTSE 250,UK,Maarten Frederik Slendebroek,1.19664E+13,1196639,1044453,Male,JUPITER FUND MANAGEMENT PLC (Jupiter Investment Management Holdings Ltd prior to 06/2010),No,JUP,CEO,17/03/2014,01/03/2019,1810,4.95890411,2019,3,1,H1,Speciality & Other Finance,Financial Services,Internal,835722772,725872595,2019 H1,1
FTSE 250,UK,Gavin John Darby,6.23626E+11,623625,550594,Male,PREMIER FOODS PLC,No,PFD,CEO,04/02/2013,31/01/2019,2187,5.991780822,2019,1,1,H1,Food Producers & Processors,Consumer,External,1180942715,1114754254,2019 H1,1
FTSE 250,UK,Kakhaber (Kaha) Kiknavelidze,1.2067E+13,1206701,1823913,Male,BANK OF GEORGIA GROUP PLC (BGEO Group PLC prior to 05/2018),No,BGEO,CEO,21/05/2018,28/01/2019,252,0.690410959,2019,1,1,H1,Banks,Financial Services,Internal,688662456,1316873929,2019 H1,1
FTSE 250,UK,Itai Frieberger,1.12715E+12,1127150,737344,Male,888 HOLDINGS PLC,No,888,CEO,02/03/2016,24/01/2019,1058,2.898630137,2019,1,1,H1,Leisure Goods,Consumer,Internal,980100000,487715663,2019 H1,1
FTSE 250,UK,Jeremy Charles Helsby,1133727141,11337,27141,Male,SAVILLS PLC,No,SVS,Group CEO,07/05/2008,31/12/2018,3890,10.65753425,2018,12,4,H2,Real Estate,Financial Services,Internal,2904332780,1349267031,2018 H2,1
FTSE 250,UK,John Moore,11984173436,1198417,3436,Male,BALFOUR BEATTY PLC (BICC prior to 05/2000),No,BBY,International CEO,01/07/2018,01/12/2018,153,0.419178082,2018,12,4,H2,Construction & Building Materials,Industrial & Natural Resources,Internal,9719436900,2054032071,2018 H2,1
FTSE 250,UK,Stephen Koseff,3261916872,32619,16872,Male,INVESTEC PLC,No,"INL, INVP, INVR",Group CEO,26/06/2002,01/10/2018,5941,16.27671233,2018,10,4,H2,Speciality & Other Finance,Financial Services,Internal,2617356632,5029322276,2018 H2,1
FTSE 250,UK,Ian Raymond Wakelin,1.08947E+13,1089467,2545768,Male,BIFFA PLC,No,BIFF,CEO,17/10/2016,28/09/2018,711,1.947945205,2018,9,3,H2,Business Services,Technology,External,1902859200,1459441752,2018 H2,1
FTSE 250,UK,John Edward O'Higgins,32262328803,322623,28803,Male,SPECTRIS PLC,No,SXS,CEO,01/01/2006,28/09/2018,4653,12.74794521,2018,9,3,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,External,1747740080,3783034571,2018 H2,1
FTSE 250,UK,Peter Geoffrey Hetherington,27488610229,27488,610229,Male,IG GROUP HOLDINGS PLC,No,IGG,Group CEO,15/10/2015,26/09/2018,1077,2.950684932,2018,9,3,H2,Speciality & Other Finance,Financial Services,Internal,1237653880,3786215207,2018 H2,1
FTSE 250,UK,Richard John Ingram,11179589331,1117958,9331,Male,DIPLOMA PLC,No,DPLM,CEO,08/05/2018,28/08/2018,112,0.306849315,2018,8,3,H2,Diversified Industrials,Industrial & Natural Resources,External,1061194728,3678415869,2018 H2,1
FTSE 250,UK,Edward (Ted) Francis Ayres,10965483980,1096548,3980,Male,BELLWAY PLC,No,BWY,Chief Executive,01/02/2013,31/07/2018,2006,5.495890411,2018,7,3,H2,Construction & Building Materials,Industrial & Natural Resources,Internal,4341836250,2609106735,2018 H2,1
FTSE 250,UK,John Patrick Phizackerley,1.11874E+12,1118740,896337,Male,TP ICAP GROUP PLC (TP ICAP PLC prior to 02/2021),No,TCAP,CEO,01/09/2014,09/07/2018,1407,3.854794521,2018,7,3,H2,Speciality & Other Finance,Financial Services,External,2522860100,1577499755,2018 H2,1
FTSE 250,UK,Robert Andrew Watson,5.96018E+11,596017,580428,Male,HILTON FOOD GROUP PLC,No,HFG,CEO,17/05/2007,01/07/2018,4063,11.13150685,2018,7,3,H2,Food Producers & Processors,Consumer,External,4466706897,608694531,2018 H2,1
FTSE 250,UK,Michael James Flowers,10737236585,1073723,6585,Male,CHEMRING GROUP PLC,No,CHG,Group Chief Executive,24/06/2014,30/06/2018,1467,4.019178082,2018,6,2,H1,Aerospace & Defence,Industrial & Natural Resources,Internal,538644015,984749061,2018 H1,1
FTSE 250,UK,Daniel (Danie) Petrus Meintjes,8.73665E+12,873665,1942303,Male,MEDICLINIC INTERNATIONAL PLC (Al Noor Hospitals Group PLC prior to 02/2016),No,"ANH, MDC",CEO,15/02/2016,01/06/2018,837,2.293150685,2018,6,2,H1,Health,Healthcare,Internal,4251459660,4088519122,2018 H1,1
FTSE 250,UK,Dame Moya Marguerite Greene,6.02552E+12,602552,1993672,Female,INTERNATIONAL DISTRIBUTIONS SERVICES PLC (Royal Mail PLC prior to 10/2022),No,"IDS, RMG",CEO,11/10/2013,01/06/2018,1694,4.64109589,2018,6,2,H1,Transport,Industrial & Natural Resources,External,16760772000,2196160331,2018 H1,1
FTSE 250,UK,Timothy (Tim) Terrence O'Toole,65578211968,655782,11968,Male,FIRSTGROUP PLC (Firstbus PLC prior to 12/1997),No,FGP,CEO,01/11/2010,31/05/2018,2768,7.583561644,2018,5,2,H1,Transport,Industrial & Natural Resources,Internal,7367778000,867944715,2018 H1,1
FTSE 250,UK,Irakli Gilauri,1.2067E+13,1206696,1823913,Male,BANK OF GEORGIA GROUP PLC (BGEO Group PLC prior to 05/2018),No,BGEO,Group CEO,28/02/2012,21/05/2018,2274,6.230136986,2018,5,2,H1,Banks,Financial Services,External,688662456,1316873929,2018 H1,1
FTSE 250,UK,Bruce Mckenzie Thompson,29599331,2959,9331,Male,DIPLOMA PLC,No,DPLM,CEO,01/01/1996,08/05/2018,8163,22.36438356,2018,5,2,H1,Diversified Industrials,Industrial & Natural Resources,Internal,1061194728,3678415869,2018 H1,1
FTSE 250,UK,Ian Michael Kellett,8.03295E+12,803295,2053199,Male,PETS AT HOME GROUP PLC,No,PETS,Group CEO,04/04/2016,27/04/2018,753,2.063013699,2018,4,2,H1,General Retailers,Consumer,Internal,1732933356,1640857501,2018 H1,1
FTSE 250,UK,Wayne Martin Sheppard,1.64713E+13,1647130,2354232,Male,IBSTOCK PLC,No,IBST,CEO,22/10/2015,04/04/2018,895,2.452054795,2018,4,2,H1,Construction & Building Materials,Industrial & Natural Resources,External,552805317,683050219,2018 H1,1
FTSE 250,UK,Sebastian Richard James,1.01282E+13,1012823,1635604,Male,CURRYS PLC (Dixons Carphone PLC prior to 09/2021),No,"CPW, CURY, DC.",Group CEO,07/08/2014,02/04/2018,1334,3.654794521,2018,4,2,H1,General Retailers,Consumer,External,12755877120,810116788,2018 H1,1
FTSE 250,UK,Matthew Ingle,594220495,5942,20495,Male,HOWDEN JOINERY GROUP PLC (Galiform PLC prior to 09/2010),No,"GFRM, HWDN, MFI",CEO,03/10/2005,02/04/2018,4564,12.50410959,2018,4,2,H1,General Retailers,Consumer,Internal,2805034575,3319902115,2018 H1,1
FTSE 250,UK,Martin John Hellawell,1.65095E+13,1650945,2363773,Male,SOFTCAT PLC,No,SCT,CEO,13/11/2015,01/04/2018,870,2.383561644,2018,4,2,H1,Software & Computer Services,Technology,Internal,1312949007,2843322370,2018 H1,1
FTSE 250,UK,Javed Ahmed,45652330015,456523,30015,Male,TATE & LYLE PLC,No,TATE,CEO,01/10/2009,01/04/2018,3104,8.504109589,2018,4,2,H1,Food Producers & Processors,Consumer,External,1808152500,3289832318,2018 H1,1
FTSE 250,UK,Stephen Stone,1.09692E+11,10969,1932134,Male,CREST NICHOLSON HOLDINGS PLC,No,CRST,CEO,13/02/2013,22/03/2018,1863,5.104109589,2018,3,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,1077288030,573534836,2018 H1,1
FTSE 250,UK,Christopher (Chris) Paul Hsu,1.03871E+12,1038705,610301,Male,MICRO FOCUS INTERNATIONAL PLC,No,MCRO,CEO,01/09/2017,19/03/2018,199,0.545205479,2018,3,1,H1,Software & Computer Services,Technology,External,2899900000,2047937913,2018 H1,1
FTSE 250,UK,H. Excellency Said Samih Darwazah,5.35486E+11,535485,804937,Male,HIKMA PHARMACEUTICALS PLC,No,HIK,Chairman/CEO,01/07/2007,20/02/2018,3887,10.64931507,2018,2,1,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,2553000000,3188564388,2018 H1,1
FTSE 250,UK,Sir David Roberts McMurtry,491326055,4913,26055,Male,RENISHAW PLC,No,RSW,Chairman/Chief Executive,01/01/1976,01/02/2018,15372,42.11506849,2018,2,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,816491458,2825471800,2018 H1,1
HANG SENG,Hong Kong,Lei Xu,2.10301E+13,2103005,2070096,Male,JD.COM INC,No,9618,CEO,07/04/2022,11/05/2023,399,1.093150685,2023,5,2,H1,General Retailers,Consumer,Internal,15167155999,47344618140,2023 H1,1
HANG SENG,Hong Kong,Bo (Jason) Yao,8.83454E+11,883453,643294,Male,PING AN INSURANCE (GROUP) CO OF CHINA LTD,No,"2318, 601318",Executive VP/Co-CEO,01/07/2020,26/04/2023,1029,2.819178082,2023,4,2,H1,Insurance,Financial Services,Internal,1.77058E+11,1.16208E+11,2023 H1,1
HANG SENG,Hong Kong,Xiaohai (Jason) Hou,17010856696,1701085,6696,Male,CHINA RESOURCES BEER (HOLDINGS) COMPANY LTD (China Resources Enterprise Ltd prior to 10/2015),No,291,CEO,15/04/2016,20/04/2023,2561,7.016438356,2023,4,2,H1,Beverages,Consumer,Internal,5112034206,21542486537,2023 H1,1
HANG SENG,Hong Kong,Shizhong Ding,1.05636E+13,1056357,1610608,Male,ANTA SPORTS PRODUCTS LTD,No,2020,Chairman/CEO,10/07/2007,01/02/2023,5685,15.57534247,2023,2,1,H1,Clothing & Personal Products,Consumer,Internal,7777720194,38705819596,2023 H1,1
HANG SENG,Hong Kong,Yi (David) Li,1.70152E+13,1701522,1738591,Male,SINO BIOPHARMACEUTICAL LIMITED,No,1177,President/CEO,19/08/2020,28/07/2022,708,1.939726027,2022,7,3,H2,Pharmaceuticals and Biotechnology,Healthcare,External,4227181646,10471550677,2022 H2,1
HANG SENG,Hong Kong,Dongchen Cai,1.14633E+13,1146333,1651554,Male,CSPC PHARMACEUTICAL GROUP LTD (China Pharmaceutical Group Ltd prior to 03/2013),No,1093,Chairman/CEO,01/01/2009,27/05/2022,4894,13.40821918,2022,5,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,4385419761,11424717293,2022 H1,1
HANG SENG,Hong Kong,Huiyu Tian,1.25498E+13,1254975,1012561,Male,CHINA MERCHANTS BANK CO LTD,No,"3968, 600036",CEO,09/09/2013,20/05/2022,3175,8.698630137,2022,5,2,H1,Banks,Financial Services,External,51519441010,1.26504E+11,2022 H1,1
HANG SENG,Hong Kong,Keqiang Xu,1.88678E+13,1886775,1014226,Male,CNOOC LTD,No,883,CEO,19/11/2019,28/04/2022,891,2.44109589,2022,4,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,38730580176,66613981149,2022 H1,1
HANG SENG,Hong Kong,Qiangdong (Richard) Liu,1.25501E+13,1255005,2070096,Male,JD.COM INC,No,9618,Chairman/CEO,22/05/2014,07/04/2022,2877,7.882191781,2022,4,2,H1,General Retailers,Consumer,Internal,1.49752E+11,56772188084,2022 H1,1
HANG SENG,Hong Kong,Yong Zhang,2.0382E+13,2038203,2921605,Male,HAIDILAO INTERNATIONAL HOLDING LTD,No,6862,Chairman/CEO,26/09/2018,01/03/2022,1252,3.430136986,2022,3,1,H1,Leisure & Hotels,Consumer,Internal,6469751654,14965574297,2022 H1,1
HANG SENG,Hong Kong,Mingxiao Shao,1.13445E+13,1134451,1653174,Male,LONGFOR GROUP HOLDINGS LTD (Longfor Properties Co Ltd prior to 07/2018),No,960,CEO,15/08/2011,01/03/2022,3851,10.55068493,2022,3,1,H1,Real Estate,Financial Services,Internal,35152682413,18198251307,2022 H1,1
HANG SENG,Hong Kong,Eunice Chan,1.68601E+11,1686011,14279,Female,HANG SENG BANK LIMITED,No,11,COO/Alternate Chief Executive,01/03/2016,01/01/2022,2132,5.84109589,2022,1,1,H1,Banks,Financial Services,Internal,6808747407,27437352384,2022 H1,1
HANG SENG,Hong Kong,Jiping Yang,2.20646E+13,2206463,1013688,Male,CHINA SHENHUA ENERGY CO LTD,No,"1088, 601088",CEO/General Manager,23/08/2019,16/11/2021,816,2.235616438,2021,11,4,H2,Oil & Gas,Industrial & Natural Resources,External,49946529826,78305630569,2021 H2,1
HANG SENG,Hong Kong,D Xiaochu Wang,5904756707,590475,6707,Male,CHINA UNICOM (HONG KONG) LTD,No,762,Chairman/CEO,01/09/2015,27/08/2021,2187,5.991780822,2021,8,3,H2,Telecommunication Services,Technology,External,51594506678,21614997784,2021 H2,1
HANG SENG,Hong Kong,Lin Chit Hui,1.13401E+11,1134006,14659,Male,HENGAN INTERNATIONAL GROUP CO LTD,No,1044,Deputy Chairman/CEO,26/08/1998,18/08/2021,8393,22.99452055,2021,8,3,H2,Clothing & Personal Products,Consumer,External,3271752741,5318717633,2021 H2,1
HANG SENG,Hong Kong,Long Wan,1.45758E+13,1457575,2131881,Male,WH GROUP LTD,No,288,Chairman/CEO,05/08/2014,12/08/2021,2564,7.024657534,2021,8,3,H2,Food Producers & Processors,Consumer,Internal,27293000000,7428939393,2021 H2,1
HANG SENG,Hong Kong,Chun-Hsien (James) Wei,4.57231E+12,457231,1735604,Male,TINGYI (CAYMAN ISLANDS) HOLDING CORP,No,322,CEO,01/01/2015,31/12/2020,2191,6.002739726,2020,12,4,H2,Food Producers & Processors,Consumer,Internal,11658358017,9611007779,2020 H2,1
HANG SENG,Hong Kong,Xiaojia (Charles) Li,89074115033,890741,15033,Male,HONG KONG EXCHANGES & CLEARING LTD,No,388,CEO,16/01/2010,31/12/2020,4002,10.96438356,2020,12,4,H2,Speciality & Other Finance,Financial Services,External,2362161024,56068711804,2020 H2,1
HANG SENG,Hong Kong,Ping Tse,1.14288E+13,1142878,1738591,Male,SINO BIOPHARMACEUTICAL LIMITED,No,1177,CEO,31/07/2016,19/08/2020,1480,4.054794521,2020,8,3,H2,Pharmaceuticals and Biotechnology,Healthcare,Internal,4227181646,9860465414,2020 H2,1
HANG SENG,Hong Kong,Haimin Wang,1.08568E+11,1085683,44325,Male,ORIENT OVERSEAS INTERNATIONAL LTD,No,316,CEO,18/09/2019,10/08/2020,327,0.895890411,2020,8,3,H2,Transport,Industrial & Natural Resources,Internal,16832185000,12964357012,2020 H2,1
HANG SENG,Hong Kong,Doctor Mingzhe (Peter) Ma,5.90635E+11,590634,643294,Male,PING AN INSURANCE (GROUP) CO OF CHINA LTD,No,"2318, 601318",Chairman/CEO,24/06/2004,01/07/2020,5851,16.03013699,2020,7,3,H2,Insurance,Financial Services,Internal,1.77058E+11,1.20555E+11,2020 H2,1
HANG SENG,Hong Kong,Keng Hooi Ng,1.13989E+13,1139894,1670725,Male,AIA GROUP LTD,No,1299,Group Chief Executive/President,01/06/2017,31/05/2020,1095,3,2020,5,2,H1,Life Assurance,Financial Services,Internal,47525000000,1.24325E+11,2020 H1,1
HANG SENG,Hong Kong,Yingxin Gao,7.91954E+12,791954,1100290,Male,BOC HONG KONG HOLDINGS LTD,No,2388,Vice Chairman/CEO,01/01/2018,25/05/2020,875,2.397260274,2020,5,2,H1,Banks,Financial Services,Internal,8410536218,32963151343,2020 H1,1
HANG SENG,Hong Kong,Difan (Leo) Shen,2001952252,2001952,252,Male,ALIBABA HEALTH INFORMATION TECHNOLOGY LTD (CITIC 21CN Company Ltd prior to 10/2014),No,241,CEO,29/03/2018,16/03/2020,718,1.967123288,2020,3,1,H1,Food & Drug Retailers,Consumer,Internal,3245457625,10016800315,2020 H1,1
HANG SENG,Hong Kong,Jianguo Yan,7917726686,791772,6686,Male,CHINA OVERSEAS LAND & INVESTMENTS LTD,No,688,Chairman/CEO,01/01/2017,11/02/2020,1136,3.112328767,2020,2,1,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,38121522678,26673803917,2020 H1,1
HANG SENG,Hong Kong,Yuan Siong Lee,1.09314E+12,1093142,643294,Male,PING AN INSURANCE (GROUP) CO OF CHINA LTD,No,"2318, 601318",Executive VP/Chief Insurance Business Officer/Co-CEO,14/12/2018,01/02/2020,414,1.134246575,2020,2,1,H1,Insurance,Financial Services,Internal,1.77058E+11,1.20555E+11,2020 H1,1
HANG SENG,Hong Kong,Yue Li,6004046682,600404,6682,Male,CHINA MOBILE LTD,No,941,CEO,19/08/2010,11/10/2019,3340,9.150684932,2019,10,4,H2,Telecommunication Services,Technology,Internal,1.33491E+11,1.62592E+11,2019 H2,1
HANG SENG,Hong Kong,Guangyu Yuan,1.04943E+13,1049430,1014226,Male,CNOOC LTD,No,883,CEO,18/04/2017,02/09/2019,867,2.375342466,2019,9,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,38730580176,66613981149,2019 H2,1
HANG SENG,Hong Kong,John Michael Flint,1.28251E+11,1282510,15160,Male,HSBC HOLDINGS PLC,Yes,HSBA,Group Chief Executive,21/02/2018,05/08/2019,530,1.452054795,2019,8,3,H2,Banks,Financial Services,Internal,61596000000,1.37669E+11,2019 H2,1
HANG SENG,Hong Kong,Zhenguo Wang,1.14635E+13,1146351,1651554,Male,CSPC PHARMACEUTICAL GROUP LTD (China Pharmaceutical Group Ltd prior to 03/2013),No,1093,Vice Chairman/Rotating CEO,25/05/2018,21/05/2019,361,0.989041096,2019,5,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,4385419761,11424717293,2019 H1,1
HANG SENG,Hong Kong,Kwok-Kuen (Lincoln) Leong,79132921268,791329,21268,Male,MTR CORPORATION LTD,No,66,CEO,16/03/2015,01/04/2019,1477,4.046575342,2019,4,2,H1,Transport,Industrial & Natural Resources,Internal,6054046978,30320842128,2019 H1,1
HANG SENG,Hong Kong,Yong Tang,1.13391E+11,1133906,71391,Male,CHINA RESOURCES LAND LTD (CR LAND),No,1109,CEO,04/12/2018,12/02/2019,70,0.191780822,2019,2,1,H1,Real Estate,Financial Services,Internal,33379571679,33317754120,2019 H1,1
HANG SENG,Hong Kong,Chee-Chen Tung,62293044325,622930,44325,Male,ORIENT OVERSEAS INTERNATIONAL LTD,No,316,Chairman/President/CEO,01/10/1996,03/08/2018,7976,21.85205479,2018,8,3,H2,Transport,Industrial & Natural Resources,External,16832185000,12630823249,2018 H2,1
HANG SENG,Hong Kong,Doctor Nan (Philip) Lok Chen,6.27511E+11,627511,491583,Male,HANG LUNG PROPERTIES LTD (Amoy Properties Ltd prior to 01/2002),No,101,CEO,01/07/2017,16/07/2018,380,1.04109589,2018,7,3,H2,Real Estate,Financial Services,Internal,1323753630,8419373355,2018 H2,1
HANG SENG,Hong Kong,Weidong Pan,1.14634E+13,1146338,1651554,Male,CSPC PHARMACEUTICAL GROUP LTD (China Pharmaceutical Group Ltd prior to 03/2013),No,1093,Vice Chairman/Rotating CEO,25/05/2017,25/05/2018,365,1,2018,5,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,4385419761,11424717293,2018 H1,1
HANG SENG,Hong Kong,Dongjin Wang,1.11719E+11,1117193,24253,Male,PETROCHINA CO LTD,No,"601857, 857",Vice Chairman/President/CEO,22/05/2014,02/04/2018,1411,3.865753425,2018,4,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,4.11421E+11,1.53827E+11,2018 H1,1
